Date,BankNifty,Nifty,hedge_ratio,spread,zscore
2021-07-22,34676.8984375,15824.0498046875,2.161090032969889,479.7021233707201,1.0363199792022202
2021-07-23,35033.9921875,15856.0498046875,2.1710957810919074,608.9893517598102,1.0088816218949235
2021-07-26,34949.29296875,15824.4501953125,2.1792517732391308,463.8318200809226,0.96845294167205
2021-07-27,34797.04296875,15746.4501953125,2.173808525095637,567.2752941858271,0.9434254512413276
2021-07-28,34532.49609375,15709.400390625,2.136126075663456,975.2362862982554,0.9371875451308646
2021-07-29,34691.09765625,15778.4501953125,2.0948503650581585,1637.6055045476387,0.9460233227699387
2021-07-30,34583.94921875,15763.0498046875,2.0805347035764075,1788.3770658943467,0.9291297653484483
2021-08-02,34709.59765625,15885.150390625,2.0282344730615733,2490.7880242168576,0.945572623553802
2021-08-03,35207.0390625,16130.75,1.9349418958494469,3994.975076026534,1.0117172345719336
2021-08-04,36027.6328125,16258.7998046875,1.8901794111689316,5295.584171362239,1.0704956018994485
2021-08-05,35834.33203125,16294.599609375,1.796202798322693,6565.926615342767,1.1323397796821415
2021-08-06,35808.83203125,16238.2001953125,1.6562262312992098,8914.698918685488,1.270783265042308
2021-08-09,36028.53125,16258.25,1.4396010505237984,12623.137470321453,1.516278489556537
2021-08-10,36033.68359375,16280.099609375,1.3865992474835453,13459.709726433466,1.5811030609749235
2021-08-11,35805.98046875,16282.25,1.343908701767275,13924.123009399787,1.6215857375056622
2021-08-12,35936.6328125,16364.400390625,1.2720813421679087,15119.784399820699,1.7186577591315282
2021-08-13,36168.9296875,16529.099609375,1.140678331907601,17314.543917143546,1.8944102082156713
2021-08-16,36094.08203125,16563.05078125,1.1643538729444654,16808.82970632571,1.8396059836485263
2021-08-17,35867.03125,16614.599609375,1.1814455538717987,16237.786412143781,1.774761397012872
2021-08-18,35554.0859375,16568.849609375,1.1296799487442954,16836.58876002931,1.8204990009571531
2021-08-20,35033.4453125,16450.5,1.038660261198504,17946.96468565401,1.9139714921332593
2021-08-23,35123.98828125,16496.44921875,0.9947733274564774,18713.760600697256,1.9614016629725728
